,SurveyID,N,live,coral,turf,algae,cca,sand,left,add,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_cm3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
102,2001166,100,97,0,2,0,88,3,7,100,90,92.78350515,12.08476446,5.499819376,0.403120467,0.259702956,1,0,304.6962647,148.9807957,0.617324877,1.35677402,CG3,-31.68309,152.90585,Australia,SW flats (66B),Cod Grounds,26,14/05/2009
103,2001167,101,97,0,1,0,83,4,13,101,84,86.59793814,11.39813012,5.187329639,0.373447785,0.244947107,1.01,0,284.6720149,134.7114684,0.499183168,1.458711894,CG3,-31.68309,152.90585,Australia,SW flats (66B),Cod Grounds,27,14/05/2009
104,2001208,99,96,0,13,1,61,3,21,99,75,78.125,8.376939001,3.812374795,0.476621793,0.180021368,0.99,0,250.1230291,301.3774279,-0.143186799,1.20691899,CG4,-31.70804,152.90093,Australia,Z - 3 (666),Cod Grounds,29,15/05/2009
105,2001209,100,98,0,9,3,59,2,27,100,71,72.44897959,8.102285263,3.6873789,0.654276646,0.174119028,1,0,237.8575158,516.1998453,-0.289005963,0.856473723,CG4,-31.70804,152.90093,Australia,Z - 3 (666),Cod Grounds,29.5,15/05/2009
106,2001239,99,86,0,19,2,51,13,14,99,72,83.72093023,7.003670312,3.18739532,0.586869385,0.150509668,0.99,0,237.9311874,447.2808842,-0.462478633,0.970926777,CG5,-31.69339,152.90375,Australia,Deep Wall (665),Cod Grounds,42,15/05/2009
107,2001252,99,97,0,18,1,42,2,36,99,61,62.88659794,5.767728493,2.624913793,0.431060781,0.123949138,0.99,0,200.9557951,304.7823437,-0.7336658,1.380816365,CG6,-31.71699,152.88254,Australia,Z - 1 - 28 (M2-28),Cod Grounds,29,15/05/2009
108,2001253,100,99,0,18,2,45,1,34,100,65,65.65656566,6.179709099,2.812407635,0.552789331,0.132802648,1,0,214.5140176,431.4674269,-0.655724264,1.077629256,CG6,-31.71699,152.88254,Australia,Z - 1 - 28 (M2-28),Cod Grounds,29.5,15/05/2009
109,2001274,101,95,0,30,2,37,6,26,101,69,72.63157895,5.081094148,2.312424056,0.609160132,0.109193289,1.01,0,224.0864504,497.6985134,-0.855168181,0.905902064,CG7,-31.72582,152.86517,Australia,Leahs Lumps (L-BUMP),Cod Grounds,35,15/05/2009
110,2001293,100,99,0,2,0,64,1,33,100,66,66.66666667,8.788919608,3.999868637,0.297343511,0.188874877,1,0,223.2661831,111.9216754,-0.034773456,1.766066903,CG1,-31.68207,152.90948,Australia,Nth of Pinnacles (662),Cod Grounds,26,17/05/2009
111,2001309,100,98,0,3,0,70,2,25,100,73,74.48979592,9.612880821,4.374856322,0.331423566,0.206581897,1,0,246.6833529,127.7351327,0.141931089,1.626749869,CG9,-31.6807,152.90872,Australia,Geek Flats (667),Cod Grounds,26,16/05/2009
112,2001310,101,96,0,6,0,86,5,4,101,92,95.83333333,11.81011072,5.374823481,0.424848982,0.253800617,1.01,0,310.1490223,172.0872445,0.592695256,1.270798746,CG9,-31.6807,152.90872,Australia,Geek Flats (667),Cod Grounds,27,16/05/2009
113,2001398,99,92,14,32,30,13,7,3,99,89,96.73913043,3.702673692,1.4012576,3.747160856,0.111911467,1.119982884,6332.135059,295.461498,3920.424624,-0.916689129,-2.773392686,CBMP1,-28.611,153.62831,Australia,Anemone mooring Julien Rocks,Byron,8,27/07/2010
114,2001400,100,97,3,23,26,14,3,31,100,66,68.04123711,2.355789177,0.963235732,3.094301519,0.053250408,1.015922665,1043.39194,214.2365966,3348.122747,-1.915691619,-1.964002599,CBMP2,-28.6128,153.62873,Australia,Elwoods Mooring Julien Rocks,Byron,9,29/07/2010
115,2001402,98,88,1,43,31,0,10,13,98,75,85.22727273,0.048799882,0.054925831,3.713137482,0.009633535,0.995922665,1043.39194,238.0401759,4067.153428,-3.02422189,-2.608988926,CBMP3,-28.638579,153.611141,Australia,The Wreck Main Beach,Byron,3.5,01/08/2010
116,2001589,100,100,20,42,3,4,0,31,100,69,69,2.99132268,1.256957485,0.981291907,0.148086959,1.233372857,12592.4867,219.8413249,689.2425373,-0.195473829,0.108824431,SI23,-29.9251,153.38679,Australia,Canyons North Solitary,Solitary Islands,14,15/03/2009
117,2001749,100,98,6,72,8,1,2,11,100,87,88.7755102,2.681315355,0.694272398,1.469512436,0.039461535,1.04712389,0,302.8424006,1457.776629,-1.581539235,-0.661482678,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,18,13/02/2010
118,2001750,100,95,3,84,0,0,5,8,100,87,91.57894737,0.576619697,0.050007954,0.663472415,0.003450741,1,0,267.1893136,550.9716499,-2.340454423,0.559265394,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,19,13/02/2010
119,2001751,100,84,1,51,0,1,16,31,100,53,63.0952381,0.329533434,0.079167265,0.401188601,0.004101417,1,0,162.8279618,335.8209226,-2.611211571,1.373458915,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,21,13/02/2010
120,2001805,135,132,33,57,6,10,3,26,135,106,80.3030303,7.390951276,4.587366472,1.523850706,0.235973904,1.896417937,4754.081865,515.1735583,1337.595745,1.6139538,-1.695490391,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.3,05/02/2009
121,2001806,146,139,48,57,13,5,7,16,146,123,88.48920863,7.204009518,5.013528604,2.434264457,0.290804552,2.42777142,5507.901388,708.3941336,2390.811727,2.369284571,-3.324073586,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.4,05/02/2009
122,2001807,139,127,37,52,17,2,12,19,139,108,85.03937008,6.140530867,6.643292241,2.875198236,0.380420481,2.103246494,18412.29589,483.2378441,2615.499313,2.181083342,-3.072699951,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.9,05/02/2009
123,2001808,141,124,28,65,10,6,17,15,141,109,87.90322581,4.666031401,4.027053284,1.988949914,0.236768141,1.99927625,6178.726301,511.1140744,1876.806584,1.373568849,-2.316200343,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2,05/02/2009
124,2001809,96,85,29,35,17,1,11,3,96,82,96.47058824,3.196722929,1.818570187,2.661494971,0.25964649,1.373559891,25041.40655,247.1564902,2357.718995,0.312519698,-1.92844221,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2.1,05/02/2009
125,2001810,120,109,40,47,8,2,11,12,120,97,88.99082569,6.728236617,6.598321783,1.950095504,0.389750749,1.753696951,26537.83441,344.432994,1382.433057,2.014522456,-1.590862928,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2.5,05/02/2009
126,2001812,116,94,28,35,21,2,22,8,116,86,91.4893617,3.220789589,3.172487426,2.896108947,0.11937212,1.569120888,5875.521832,387.6934535,2998.973989,-0.01303016,-2.666181719,NI13,-29.060078,167.961658,Australia,Emily Bay Salthouse,Norfolk Island,2.5,06/02/2009
127,2001815,121,112,24,44,27,5,9,12,121,100,89.28571429,5.515019145,9.84681682,3.698582497,0.333624852,1.773664062,4412.579193,490.0987915,3787.902194,1.280492075,-3.554144292,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,8,02/02/2009
128,2001816,109,103,18,29,34,10,6,12,109,91,88.34951456,5.02211926,16.85991912,4.379786386,0.310223101,1.362591663,3125.254861,378.9713631,4504.994141,0.578128799,-3.476719305,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,8.5,02/02/2009
129,2001817,124,116,33,52,18,4,8,9,124,107,92.24137931,6.837517335,2.153927713,2.698152844,0.163096208,1.716027354,2440.780027,513.3431762,2741.129762,0.701596258,-2.786189108,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,11,02/02/2009
130,2001818,132,118,22,57,10,7,14,22,132,96,81.3559322,4.469222146,9.554986618,1.935801798,0.291587192,1.823014926,4359.366651,447.8954529,1801.641848,1.347047424,-1.984581118,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,7,02/02/2009
131,2001819,115,96,16,44,22,5,19,9,115,87,90.625,4.344255084,4.79417647,2.931739429,0.097982846,1.245486698,215.3502632,323.6529215,3040.078604,-0.74300553,-2.209996822,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,7.5,02/02/2009
132,2001820,126,112,30,49,11,7,14,15,126,97,86.60714286,6.100685081,6.169327597,2.008618422,0.278393726,1.834420977,5218.285478,479.3713787,1884.170934,1.452333294,-2.130931808,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,10,02/02/2009
133,2001821,130,120,67,36,11,1,10,5,130,115,95.83333333,10.36031621,4.152078561,2.195699946,0.385238323,2.579715732,8166.862685,778.8684213,2100.229035,3.136124334,-3.282922371,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,9.5,03/02/2009
134,2001822,127,127,27,31,49,16,0,4,127,123,96.8503937,7.143799819,4.588616049,5.92721126,0.199928428,1.740989638,1469.171508,577.0498519,6419.172878,0.587864551,-5.13885941,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,10.5,03/02/2009
135,2001823,129,127,84,22,10,1,2,10,129,117,92.12598425,11.9398979,6.35579686,2.12061525,0.437922952,2.5983356,14508.69071,736.2489739,1910.622295,3.59451393,-3.107807443,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,14,03/02/2009
136,2001824,121,108,9,61,30,4,13,4,121,104,96.2962963,2.744770949,0.974849075,3.838214756,0.071670563,1.356923649,1413.476741,383.3201908,4116.424655,-1.031789274,-3.234016739,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,7.5,03/02/2009
137,2001825,118,118,7,72,22,11,0,6,118,112,94.91525424,2.67188668,3.039506333,3.103936832,0.123351181,1.327266385,1722.945816,390.1077573,3217.450629,-0.575142658,-2.656255128,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,8,03/02/2009
138,2001826,128,126,16,75,16,18,2,1,128,125,99.20634921,7.186015391,3.993995156,2.545132433,0.144272809,1.373523124,226.5179589,446.0496378,2499.952079,0.129640308,-2.205574154,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,8.5,03/02/2009
139,2001832,131,126,19,81,11,2,5,13,131,113,89.68253968,2.984020616,1.392564466,2.11128663,0.179399609,1.665279132,9324.990774,414.7148014,1959.717396,0.451539969,-2.071892692,NI9,-29.06141,167.96094,Australia,Emily Bay,Norfolk Island,1.5,04/02/2009
140,2001833,144,140,56,63,8,2,4,11,144,129,92.14285714,9.049035829,4.692680028,2.095926859,0.564595876,2.962346574,11461.57922,855.318689,1889.426341,3.90902316,-3.49454775,NI9,-29.06141,167.96094,Australia,Emily Bay,Norfolk Island,1.7,04/02/2009
141,2002627,99,95,4,28,0,15,4,48,99,47,49.47368421,2.770882939,1.16726956,0.318608487,0.057019872,1.051039805,143.5668421,174.1341102,237.2068517,-1.333616327,1.576399171,SI1,-29.93044,153.38984,Australia,Elbow Cave Mooring N Solitary Is,Solitary Islands,14,05/06/2011
142,4000676,100,68,21,4,0,1,32,42,100,26,38.23529412,4.215907331,1.451743865,0.32551243,0.141216162,1.251467682,9534.094299,127.513772,84.65685486,-0.146394398,1.771269403,COR1,-16.93144,145.98775,Australia,Fitzroy Island,QLD inshore - Central,3,04/07/2010
143,4000677,100,76,29,4,0,0,24,43,100,33,43.42105263,2.827604545,1.667445816,0.575243482,0.251760506,1.40570591,25041.40655,86.1699947,77.17997658,0.340442665,1.499364176,COR1,-16.93144,145.98775,Australia,Fitzroy Island,QLD inshore - Central,4,04/07/2010
144,4000680,99,91,20,62,0,1,8,8,99,83,91.20879121,4.741039253,0.857779362,0.637533791,0.060471479,1.044914949,1812.161539,276.3361288,419.8669496,-0.749421747,0.690720064,COR11,-16.52825,145.99349,Australia,Hastings Reef,GBR - Central,6,05/07/2010
145,4000684,99,96,28,19,0,26,3,23,99,73,76.04166667,11.05124527,4.199703505,0.580477212,0.344494564,1.510786003,5711.089089,399.6566386,288.3524839,1.843126118,0.271597265,COR10,-16.60383,145.96884,Australia,Michaelmis Cay,GBR - Central,5,05/07/2010
146,4000687,100,87,19,25,0,8,13,35,100,52,59.77011494,3.709166399,3.577128242,0.549771248,0.176598728,1.289160243,10721.05308,206.9727333,262.8596056,0.261758609,0.905472869,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,4.1,02/07/2010
147,4000688,100,96,38,35,0,3,4,20,100,76,79.16666667,3.01394802,2.373398884,1.037029345,0.354080821,1.610264403,35618.89279,218.3354306,331.1199968,1.332995666,0.039119502,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,6,02/07/2010
148,4000689,100,77,19,28,0,1,23,29,100,48,62.33766234,2.99271297,1.190782472,0.506232612,0.132594514,1.243828402,10577.48624,176.5977662,239.5988301,-0.251004738,1.093527456,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,5.1,02/07/2010
149,4000693,97,77,36,11,1,7,20,22,97,55,71.42857143,10.32187289,5.131437805,0.717335133,0.294724073,1.334288982,14607.48716,257.073851,262.7413214,1.482191691,0.628440264,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6,03/07/2010
150,4000694,100,91,40,18,0,11,9,22,100,69,75.82417582,9.535381485,3.06308702,0.673206523,0.247531267,1.41828432,12879.62038,318.2257511,250.3409377,1.423976827,0.439183305,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.1,03/07/2010
151,4000695,97,84,47,16,0,15,13,6,97,78,92.85714286,15.35149244,6.228748323,0.696982301,0.314520088,1.365655616,8562.485781,403.3629192,228.3893488,2.107747381,0.350291382,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.2,03/07/2010
152,4000696,100,94,29,24,0,9,6,32,100,62,65.95744681,5.370289602,4.21210311,0.694231328,0.244946694,1.411074444,16009.7962,252.7697948,285.3480547,1.021889416,0.511006559,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.5,03/07/2010
153,4000698,100,99,41,36,1,10,1,11,100,88,88.88888889,14.0095539,8.542564984,0.936859348,0.463342663,1.760065527,5949.913321,553.6565571,571.6481004,2.866406154,-0.760519391,COR5,-16.78773,146.26774,Australia,Swimming Pool Milln Reef,GBR - Central,7,03/07/2010
154,4000711,100,100,62,23,0,1,0,14,100,86,86,5.275889001,2.866830743,1.029039064,0.287355261,2.036461918,22805.99116,503.0214936,586.6587174,2.22546097,-1.095775432,QLD31,-17.22682,146.09528,Australia,Russell Island Outside,QLD inshore - Central,3.5,14/07/2010
155,4000716,101,94,48,28,0,12,7,6,101,88,93.61702128,9.232561764,8.522663977,1.060767364,0.631078478,2.192126958,21683.93074,536.7540818,503.4406944,3.602631291,-1.140226297,COR14,-15.9609,145.80432,Australia,Agincourt Reef - Three Sisters,GBR - Central,7,04/07/2010
156,4000718,99,99,18,46,1,9,0,25,99,74,74.74747475,3.826746386,1.086019209,0.658059763,0.056914537,1.14955747,430.7005263,291.8467612,527.7300277,-0.839231578,0.469879922,QLD28,-17.93784,146.16255,Australia,Dunk Is NE,QLD inshore - Central,4.5,21/06/2010
157,4000719,97,96,41,26,0,7,1,22,97,74,77.08333333,7.549684866,1.464228103,0.645246368,0.137292878,1.123974233,8418.918939,238.3154672,220.4068778,0.216274956,0.939797324,QLD28,-17.93784,146.16255,Australia,Dunk Is NE,QLD inshore - Central,5,21/06/2010
158,4000724,99,87,18,15,1,4,12,49,99,38,43.67816092,6.647126114,2.099403361,0.415094457,0.154102016,1.284485286,823.1207187,250.4145463,310.7679648,0.069629333,0.991239068,QLD47,-14.68708,145.44327,Australia,Horseshoe Reef,GBR - North,3,29/06/2010
159,4000725,85,82,25,21,0,0,3,36,85,46,56.09756098,4.205641777,1.023896281,0.441380148,0.099285123,1.048876671,6475.701901,182.9276732,200.5665224,-0.560374937,1.380007854,QLD47,-14.68708,145.44327,Australia,Horseshoe Reef,GBR - North,4,29/06/2010
160,4000727,78,72,39,6,0,0,6,27,78,45,62.5,5.841901816,1.693226339,0.582125463,0.217298065,1.0980239,18781.05491,141.5980868,84.51460019,0.325048457,1.502810157,QLD48,-14.68689,145.44195,Australia,Vickys Reef,GBR - North,4.5,29/06/2010
161,4000728,72,65,13,45,0,0,7,7,72,58,89.23076923,1.351431885,0.522753241,0.549169385,0.082819512,0.847381322,8347.135517,168.3441739,311.5763015,-1.385594071,1.257258345,QLD56,-14.64588,145.45546,Australia,Mermaid Cove dropoff,GBR - North,5,30/06/2010
162,4000729,100,84,5,24,3,11,16,41,100,43,51.19047619,2.471628385,0.770824012,0.594033159,0.038214105,1,0,137.8566946,541.7830358,-1.897643954,1.164021827,QLD56,-14.64588,145.45546,Australia,Mermaid Cove dropoff,GBR - North,10,30/06/2010
163,4000730,100,87,10,4,0,1,13,72,100,15,17.24137931,2.238995649,0.932563625,0.177767991,0.108931735,1.210527642,3809.729696,99.37311784,75.27516801,-0.898353592,2.17459554,QLD55,-14.6461,145.45386,Australia,Mermaid Cove north,GBR - North,5,30/06/2010
164,4000731,100,89,11,5,0,8,11,65,100,24,26.96629213,2.956012137,1.100882979,0.204371215,0.09592092,1.159090691,2611.603218,117.0308415,91.17970933,-0.895784211,2.079073844,QLD55,-14.6461,145.45386,Australia,Mermaid Cove north,GBR - North,6,30/06/2010
165,4000732,71,66,17,44,0,0,5,5,71,61,92.42424242,1.921829612,0.792826478,0.612706907,0.117805176,0.893003299,11477.31134,179.1067839,312.1924476,-0.93696507,1.113437225,QLD57,-14.64524,145.45471,Australia,Mermaid dropoff north,GBR - North,4.5,01/07/2010
166,4000734,70,60,23,34,0,1,10,2,70,58,96.66666667,2.120164258,1.09625299,0.666819986,0.17362274,0.970685308,17737.66297,156.8811373,258.7206097,-0.501247179,1.120540111,QLD46,-14.68717,145.46565,Australia,Blue Lagoon Channel,GBR - North,5,02/07/2010
167,4000736,81,63,25,6,0,0,18,32,81,31,49.20634921,6.846557784,2.127686254,0.365615341,0.18073623,1.097706623,9462.310878,176.8080696,91.90058178,0.246981649,1.65309192,QLD49,-14.68279,145.46565,Australia,Loomis Reef,GBR - North,1,02/07/2010
168,4000738,96,92,4,64,0,0,4,24,96,68,73.91304348,0.195199528,0.219703326,0.573084439,0.038534138,1.023690661,4173.567759,202.6652388,426.8226187,-1.834929698,0.836049631,QLD50,-14.66541,145.44227,Australia,Osprey Island,GBR - North,3.5,23/06/2010
169,4000740,100,92,31,24,0,0,8,37,100,55,59.7826087,11.09117985,2.758552568,0.465071918,0.17954305,1.236263555,3130.175819,300.6151112,197.3505067,0.797829365,0.975248017,QLD45,-14.68924,145.44413,Australia,Palfrey Island,GBR - North,1,23/06/2010
170,4000741,87,85,34,33,0,0,2,18,87,67,78.82352941,10.56386382,2.200288952,0.525224251,0.136418334,1.027294335,1043.39194,309.9312176,247.3655693,0.201923238,0.991159946,QLD45,-14.68924,145.44413,Australia,Palfrey Island,GBR - North,2,23/06/2010
171,4000742,100,80,15,44,0,1,20,20,100,60,75,3.80418473,0.705299926,0.4665443,0.048427418,1.047338592,1043.39194,208.4046296,300.0927555,-1.115120323,1.197922659,QLD53,-14.65277,145.4505,Australia,Turtle Beach,GBR - North,3,24/06/2010
172,4000743,88,82,8,65,0,3,6,6,88,76,92.68292683,2.634789044,2.626230594,0.624814606,0.07489082,0.935407275,2086.783879,251.1102802,443.9591067,-0.992204934,0.805488313,QLD53,-14.65277,145.4505,Australia,Turtle Beach,GBR - North,4,24/06/2010
173,4000744,95,74,12,46,0,1,21,15,95,59,79.72972973,2.995773518,0.566665548,0.459227504,0.040041863,0.98948461,1043.39194,199.0515847,311.2172351,-1.38273563,1.252452886,QLD53,-14.65277,145.4505,Australia,Turtle Beach,GBR - North,2.5,24/06/2010
174,4000745,99,88,8,28,0,8,11,44,99,44,50,2.151025574,0.913247115,0.377140556,0.080162587,1.077467308,5216.959698,136.8454817,207.3229732,-1.072542559,1.576849274,QLD53,-14.65277,145.4505,Australia,Turtle Beach,GBR - North,6,24/06/2010
175,4000748,100,71,11,13,0,8,29,39,100,32,45.07042254,4.205988403,5.293750255,0.331132686,0.167729024,1.17198239,3583.211737,151.1397514,143.8110166,-0.12045709,1.675948926,QLD44,-14.68942,145.46617,Australia,Bird Islets,GBR - North,3,26/06/2010
176,4000749,99,52,2,15,0,0,47,35,99,17,32.69230769,0.847996162,0.210591483,0.130295533,0.012170122,1.005707963,0,63.26774905,100.9988897,-2.564653726,2.60183518,QLD44,-14.68942,145.46617,Australia,Bird Islets,GBR - North,10,26/06/2010
177,4000751,75,56,9,24,0,6,19,17,75,39,69.64285714,3.185175969,6.617377238,0.399751311,0.133636873,0.805621977,3130.175819,131.7525599,189.3887242,-0.88564832,1.874802164,QLD44,-14.68942,145.46617,Australia,Bird Islets,GBR - North,3.1,26/06/2010
178,4000754,100,69,0,68,0,0,31,1,100,68,98.55072464,0,0,0.519235452,0,1,0,208.0561623,445.3100507,-2.984294495,0.92493772,QLD1,-27.93638,153.4276,Australia,G Spot,Gold Coast,8,26/08/2010
179,4000755,102,102,6,30,60,4,0,2,102,100,98.03921569,1.100403011,0.610608314,6.865013718,0.070713909,1.130089895,4400.085718,334.7539668,7546.236132,-1.917677693,-4.882087684,QLD9,-23.186976,150.933697,Australia,Shelving,Keppels,1.8,09/07/2010
180,4000756,113,113,48,18,22,10,0,15,113,98,86.72566372,4.318627952,3.500435065,3.547939307,0.521803309,2.000271539,45771.92524,305.8943641,2951.368914,2.03956948,-3.114631486,QLD9,-23.186976,150.933697,Australia,Shelving,Keppels,3,09/07/2010
181,4000757,97,97,26,58,10,3,0,0,97,97,100,1.680777541,1.61556546,2.089713343,0.259325409,1.383989295,27128.19043,265.9429339,1655.0799,0.293095247,-1.468054209,QLD9,-23.186976,150.933697,Australia,Shelving,Keppels,3.1,09/07/2010
182,4000758,100,100,11,54,33,2,0,0,100,100,100,0.953446872,0.68991534,4.21082883,0.096512905,1.169896898,9462.310878,315.0747037,4416.592992,-1.323908847,-3.284157149,QLD7,-23.1957,150.937484,Australia,Monkey Point,Keppels,4,14/07/2010
183,4000759,100,100,46,44,10,0,0,0,100,100,100,2.358271885,2.594898108,2.377262587,0.445858872,1.773589414,46207.54673,272.8734373,1620.386608,1.54602201,-1.897021122,QLD7,-23.1957,150.937484,Australia,Monkey Point,Keppels,4.4,14/07/2010
