SurveyID,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate,algae,cca,coral,not_used,sand,turf,total,flat,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,BranchSpace_cm3,OrgGrowth_gyr,BiomassStand_g,Rugosity
2001167,CG3,-31.68309,152.90585,Australia,SW flats (66B),Cod Grounds,27,14/05/2009,0,82.80961183,0,12.75415896,3.88170056,0.55452865,100,100,29.681186196475455,3.213252875213928,0.480273679587867,0.29449616305252097,0,73.76021688441595,651.4406526483796,2.623529411764706
2001208,CG4,-31.70804,152.90093,Australia,Z - 3 (666),Cod Grounds,29,15/05/2009,0.72859746,62.65938069,0,19.85428052,3.46083789,13.29690346,100.00000002,100.00000002,22.843635449643415,2.3562906424023757,0.4828622028773747,0.22641883679857921,0,412.6802057048866,569.9253704739257,2.2775510204081635
2001209,CG4,-31.70804,152.90093,Australia,Z - 3 (666),Cod Grounds,29.5,15/05/2009,2.75735294,61.02941177,0,24.816176480000003,2.20588235,9.19117648,100.00000002,100.00000002,22.222039927204136,2.279712417093805,0.8254967374612217,0.22025778001494442,0,811.6455764024389,623.8712891543319,2.3644444444444446
2001239,CG5,-31.69339,152.90375,Australia,Deep Wall (665),Cod Grounds,42,15/05/2009,2.00364299,59.38069217,0.18214936,6.01092898,13.29690346,19.12568305,100.00000001000001,99.81785065000001,18.49246679256848,1.9793256203480019,0.5198861805498278,0.18349267250689566,0,740.3245291721415,529.1251290899957,2.052
2001252,CG6,-31.71699,152.88254,Australia,Z - 1 - 28 (M2-28),Cod Grounds,29,15/05/2009,1.44404332,44.94584838,0,33.03249099,2.16606498,18.41155235,100.00000002,100.00000002,15.850685822201552,1.6036019345529124,0.37973680655314623,0.15485520946016132,0,406.9816281008461,447.78024810235456,2.0523809523809526
2001253,CG6,-31.71699,152.88254,Australia,Z - 1 - 28 (M2-28),Cod Grounds,29.5,15/05/2009,1.52091255,46.3878327,0,32.88973385,1.33079848,17.870722429999997,100.00000001,100.00000001,18.18166903134884,1.7112705516325475,0.6790877675152903,0.17762803438077326,0,508.4862312082159,552.7051683643217,2.13953488372093
2001274,CG7,-31.72582,152.86517,Australia,Leahs Lumps (L-BUMP),Cod Grounds,35,15/05/2009,1.68539326,38.202247199999995,0,23.78277155,6.3670412,29.96254682,100.00000003,100.00000003,14.762893657932818,1.4093478862758764,0.48889236504985595,0.14422789116387572,0,748.9604439893794,522.3392889582417,1.9608695652173913
2001293,CG1,-31.68207,152.90948,Australia,Nth of Pinnacles (662),Cod Grounds,26,17/05/2009,0,64.20233463,0,33.26848249,0.58365759,1.94552529,99.99999999999999,99.99999999999999,19.580258956837213,2.4872393949536225,0.31911737112404115,0.19430276337323038,0,61.51302165705815,434.29376843225305,2.427906976744186
2001309,CG9,-31.6807,152.90872,Australia,Geek Flats (667),Cod Grounds,26,16/05/2009,0,70,0,25.490196080000004,1.56862745,2.94117647,100,100,23.93142761391215,2.7095999956021033,0.3909435724364188,0.23747011168974003,0,69.97124695908185,532.6884503426853,2.555555555555556
2001310,CG9,-31.6807,152.90872,Australia,Geek Flats (667),Cod Grounds,27,16/05/2009,0,86.13138687,0,2.73722627,4.9270073,6.20437956,100,100,30.147382838304914,3.3342006872419048,0.4995481369732847,0.29915066018058156,0,93.49158089350378,685.3698533071494,2.475862068965517
2001398,CBMP1,-28.611,153.62831,Australia,Anemone mooring Julien Rocks,Byron,8,27/07/2010,30,13,14,3,7,32,99,85,11.124489854298476,1.6226052020902528,6.325230318918981,0.18087927972575485,2065.2056624645074,8309.319188772042,1601.749846648912,1.9033333333333335
2001400,CBMP2,-28.6128,153.62873,Australia,Elwoods Mooring Julien Rocks,Byron,9,29/07/2010,26,15,3,30,3,23,100,97,5.594901637528445,0.7829163188474776,5.997378833353296,0.06874290129162655,249.17778017622783,7086.983519436995,1401.5194774010502,1.6166666666666667
2001402,CBMP3,-28.638579,153.611141,Australia,The Wreck Main Beach,Byron,3.5,1/08/2010,33,1,1,12,10,41,98,97,0.23772432693935158,0.15699588730047853,8.684576814054932,0.01240954973287555,249.17778017622783,8638.648871343737,1976.0154725781642,1.54
2001589,SI23,-29.9251,153.38679,Australia,Canyons North Solitary,Solitary Islands,14,15/03/2009,3,4,20,31,0,42,100,80,10.288517146214556,2.080007007483108,0.9111246005068568,0.2074323415241412,4058.62790387433,1191.1531845933578,506.8118845775386,2.02
2001749,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,18,13/02/2010,16.2,1.2,6.4,10.8,1.6,63.8,100,93.6,53.56167667708698,1.2273307266298477,2.768549250722084,0.07268956051963248,0,4529.176189063958,1217.589058553146,1.5931034482758621
2001750,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,19,13/02/2010,0,0,3.2,8.4,4.8,83.6,100,96.8,0.5766196966123216,0.0224979573427459,0.2953643005140383,0.0015524455509740099,0,269.94075522771595,600.5468516602249,1.5578947368421052
2001751,LHI45,-31.50823,159.05395,Australia,Malabar Deep,Lord Howe Island,21,13/02/2010,0.8,28.2,0.6,4.2,15.6,50.6,100,99.4,0.3476054461472597,0.04693260920719984,0.16160880742875136,0.002029617644858563,0,165.74965303698292,329.11324639006676,1.5055555555555555
2001805,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.3,5/02/2009,7,22,32.5,14,3,56,134.5,102,23.223189697208678,2.550461152828362,1.099968000283008,0.24250261975846416,1819.7533250068157,1821.2878761816432,834.9323503372169,2.011111111111111
2001806,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.4,5/02/2009,13,15,48.5,6,7,56.5,146,97.5,18.624898621746553,2.6092632402461557,1.988840496606564,0.3265035478518536,2790.5432636329356,3740.9217048835344,1241.002765256974,2.2
2001807,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,1.9,5/02/2009,17,4,37,17,12,52.5,139.5,102.5,43.485062824747345,4.390155444658518,3.538017233189316,0.60013014351818,7138.027774627318,4121.826066281085,1421.8111193082505,2.477551020408163
2001808,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2,5/02/2009,9.555555555,9.01010101,28.146464646,12,17.1010101,65.30808080599999,141.121212117,112.974747471,16.8154082000272,2.3821951085914583,2.217600966690905,0.3240945262088112,2562.755334193357,2410.5989604005745,1124.465596906467,2.073469387755102
2001809,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2.1,5/02/2009,17,1,29,3,11,35,96,67,14.880156491236598,2.700352294370534,3.8573297347142126,0.48186989516965817,13455.600129516302,4006.933134417524,1190.8678224323876,2.4
2001810,NI10,-29.05875,167.95792,Australia,Slaughterhouse Bay,Norfolk Island,2.5,5/02/2009,7.5,6.5,39.5,8,11,47,119.5,80,60.166978552829384,4.84823534873607,2.610079345926214,0.8768057976550578,18234.81267933966,2473.0764770274477,1081.8101193399773,2.5814814814814815
2001812,NI13,-29.060078,167.961658,Australia,Emily Bay Salthouse,Norfolk Island,2.5,6/02/2009,21,2,27.5,8,21.5,35.5,115.5,88,6.440855213774464,1.2369045066080777,5.027429778179013,0.14750316022345986,3986.4030497596063,4432.445781706943,1594.2966494610705,2.037254901960784
2001815,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,8,2/02/2009,27.1515151515,5.0151515149999994,23.131313131,12,9.0252525255,44.287878786,120.61111110899999,97.479797978,35.92349282237242,4.230133160777804,6.188058604207804,0.4563893391080983,908.7847423775243,6060.45530815291,2013.8550804792378,1.854385964912281
2001816,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,8.5,2/02/2009,34.5,10,18,10.5,6.5,29,108.5,90.5,18.126422563469706,4.061985556632526,8.419003018584062,1.22936839002777,1034.4655525915218,7882.951971533424,2552.039519937358,1.753448275862069
2001817,NI3,-28.9996,167.91903,Australia,Kawa 2 Shark Gully,Norfolk Island,11,2/02/2009,19.1111111105,5.5151515149999994,32.636363636,7,7.51010101,50.833333331,122.6060606025,89.9696969665,16.638255626717815,1.4578788951645296,4.49399613405702,0.1279328662828637,1862.0390882355678,3927.580601158141,1703.0124849243202,2.0375
2001818,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,7,2/02/2009,10,9,21.5,20,14.5,57.5,132.5,111,9.676828577070749,3.1940005524645407,3.25624996116427,0.5204069477542663,1884.3074845016877,2376.4670962485548,1310.2196668991573,1.9041666666666668
2001819,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,7.5,2/02/2009,22.631313132,6.02020202,15.570707070000001,8,19.07070707,42.75252525,114.045454542,98.474747472,5.002681969277117,1.0463495096620374,6.081488002653556,0.25086032315247264,358.9171052734247,4556.464027175019,1737.9045565430397,1.611320754716981
2001820,NI4,-28.99774,167.92,Australia,Kawa 3 Mullins Bay,Norfolk Island,10,2/02/2009,11.0606060605,8.51010101,29.6616161615,13,14.0454545455,49.28787879,125.5656565675,95.90404040600001,17.804472300787893,2.956114174702204,2.121815416986857,0.3737482000307623,1539.296991064691,2783.324579145405,1092.1812281271018,1.9036363636363636
2001821,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,9.5,3/02/2009,11,1,67,5,10.5,36.5,131,64,29.021111708674994,3.193484260527961,2.28140138586189,0.3714422182283071,8578.197957667307,2919.9671437823927,1459.9504201516477,2.6065573770491803
2001822,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,10.5,3/02/2009,52.7222222235,17,27.388888889,2.611111111,0,27.166666668,126.8888888915,99.5000000025,19.923417153855755,2.1295640081660916,8.801181144199527,0.27125658983305917,962.2791872250336,11162.410532955944,2608.959344536452,1.9676923076923079
2001823,NI5,-28.9995,167.93832,Australia,King Jim,Norfolk Island,14,3/02/2009,9.5,1,84,10,2,22,128.5,44.5,32.29125368352076,3.477712415892685,2.270952895431899,0.47058285961610685,20303.723900250658,2636.5437547843144,1325.26155533754,3.360655737704918
2001824,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,7.5,3/02/2009,30,3.5,8.5,4,13,61.5,120.5,112,3.7845084692194075,0.6544337643703052,7.338413158470086,0.04724099064534748,547.5201460137248,6254.411365399866,2068.5287295140306,1.657894736842105
2001825,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,8,3/02/2009,21.616161616,12.5303030305,6.545454545,4.005050505,0,71.368686871,116.0656565675,109.5202020225,6.640811291667681,1.3961601056363377,4.924312145951739,0.159703387980619,305.22118827001367,4999.496451857219,1625.281800562118,1.6569230769230772
2001826,NI6,-29.01054,167.91784,Australia,Anson Bay,Norfolk Island,8.5,3/02/2009,15.601010101,18.085858585,16.08080808,1,2.015151515,74.81313131499999,127.595959596,111.515151516,14.06249764105113,1.6527098098969153,2.7104480989629565,0.1463275507261221,11.208681618757169,3998.206609378179,1120.6418956724997,1.7231884057971016
2001832,NI9,-29.06141,167.96094,Australia,Emily Bay,Norfolk Island,1.5,4/02/2009,11,4.5,19,10,5,80.5,130,111,12.030416236054837,1.698241966792112,3.3311454615776794,0.24857319533663735,2675.648039004535,2467.189285243172,1313.3288824652354,1.9192982456140348
2001833,NI9,-29.06141,167.96094,Australia,Emily Bay,Norfolk Island,1.7,4/02/2009,8.5,5,56.5,8,4,62,144,87.5,71.28767788332033,5.170104009159097,2.1115863059636473,1.1517339494343943,4101.059648345758,2467.1537416411543,2212.061904797138,2.6017241379310345
2002627,SI1,-29.93044,153.38984,Australia,Elbow Cave Mooring N Solitary Is,Solitary Islands,14,5/06/2011,0,15.05376344,4.301075268,48.38709677,4.301075269,27.956989242,99.999999989,95.698924721,4.285015426925293,0.7494014704589153,0.19483585767590875,0.04428605174386759,143.56684210936987,126.90155014994825,332.7541705120545,1.7470588235294116
4000676,COR1,-16.93144,145.98775,Australia,Fitzroy Island,QLD inshore - Central,3,4/07/2010,0,1,21,42,32,4,100,79,8.310571481978364,2.6446863319685927,0.8887595189870974,0.37819253505945427,4877.944665457698,91.80191095517024,232.3144753773565,2.7
4000677,COR1,-16.93144,145.98775,Australia,Fitzroy Island,QLD inshore - Central,4,4/07/2010,0,0,29,43,24,4,100,71,16.94522539131584,5.414415768776245,2.2047599260509694,0.9411464905662099,12957.244569163846,129.61885401490457,353.77403902069045,4.2299999999999995
4000680,COR11,-16.52825,145.99349,Australia,Hastings Reef,GBR - Central,6,5/07/2010,0,1.020408163,20.408163266,8.163265306,8.163265306,62.244897955999996,99.99999999699999,79.59183673099999,12.506996617760626,1.0814637893446386,0.622301806140259,0.09608962348866873,1089.4954646207136,307.1187937170109,595.8545656438307,1.8818181818181816
4000684,COR10,-16.60383,145.96884,Australia,Michaelmis Cay,GBR - Central,5,5/07/2010,0,26.28571429,28,22.857142854,3.428571429,19.428571433,100.000000006,72.000000006,38.597444427422026,6.534449034789222,1.2166033123555644,0.9370215796927829,4171.87557924295,247.87249677148773,954.4725202267148,2.6804347826086956
4000687,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,4.1,2/07/2010,0,8,19,35,13,25,100,81,8.974325853844359,3.634638818558748,1.1360130177747287,0.49886576476154054,5270.689287743296,321.82347938240866,450.59955351180565,2.4
4000688,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,6,2/07/2010,0,3,38,20,4,35,100,62,23.754777329081605,7.414091832284098,4.11885360661063,1.6912220676080951,23566.278178674784,342.0341983322208,794.9131870147501,3.3200000000000003
4000689,COR2,-16.88857,146.191837,Australia,Moore Reef,GBR - Central,5.1,2/07/2010,0,1,19,29,23,28,100,81,11.630632944401972,2.7568342202134635,1.3100837823438778,0.5041788409686564,6622.1891266912935,205.74870041558182,429.5698472640299,2.4387096774193546
4000693,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6,3/07/2010,1,11,36,18,20,11,97,61,59.44651296143599,7.540675566277441,1.9251070805336479,0.8951707170567595,7973.68896563929,702.1963796508376,684.7604007152046,2.8
4000694,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.1,3/07/2010,0,11,40,22,9,18,100,60,43.00724135892744,5.690751815973316,2.063906804015888,0.884457580610103,9827.672751970082,226.76049319749725,737.6866685450157,2.745454545454545
4000695,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.2,3/07/2010,0,15,47,6,13,16,97,50,76.97104059979172,8.0817671396251,1.295805812268629,0.6688555798792537,2707.128064926333,299.3342562278259,940.5726000586054,2.693877551020408
4000696,COR4,-16.78849,146.26849,Australia,Petaj Bommie Milln Reef,GBR - Central,6.5,3/07/2010,0,9,29,32,6,24,100,71,16.663150125300124,4.933669240103682,2.218177603921703,0.9711071658526441,11571.917213203677,357.93171431573865,603.560186553971,2.64390243902439
4000698,COR5,-16.78773,146.26774,Australia,Swimming Pool Milln Reef,GBR - Central,7,3/07/2010,1.052631579,10.52631579,41.052631581,10.52631579,1.052631579,35.789473687,100.000000006,58.94736842499999,72.26057366014443,10.166054756124547,1.6982662278719822,1.3526648667882524,1900.4126204570962,1026.0509964703347,1347.3590996011071,2.2733333333333334
4000711,QLD31,-17.22682,146.09528,Australia,Russell Island Outside,QLD inshore - Central,3.5,14/07/2010,0,1,62,14,0,23,100,38,22.781239586864725,5.373664574737313,3.365561286277168,1.267654615174726,19895.466089286252,500.8927285641484,1226.238697148299,2.8526315789473684
4000716,COR14,-15.9609,145.80432,Australia,Agincourt Reef - Three Sisters,GBR - Central,7,4/07/2010,0,11.516129032,48,5.935483871,6.580645161,27.96774193,99.99999999399999,51.99999999399999,41.4907870946281,12.399490865464479,2.3725519600522924,1.7227156906996903,8375.895140902514,665.7041121760963,1230.9299021004274,2.8189655172413794
4000718,QLD28,-17.93784,146.16255,Australia,Dunk Is NE,QLD inshore - Central,4.5,21/06/2010,1,32,18,2,0,46,99,81,9.86621451506906,0.8948842031003704,0.7563186281542463,0.09957184137376994,1292.1015789843289,723.2169443839069,700.946997812836,1.8897959183673467
4000719,QLD28,-17.93784,146.16255,Australia,Dunk Is NE,QLD inshore - Central,5,21/06/2010,0,20,41,9,1,26,97,56,18.594486827121983,2.554189909247681,0.9976447500073888,0.2742665431749974,2563.561222816963,185.12975696250703,509.06912525802244,2.243137254901961
4000724,QLD47,-14.68708,145.44327,Australia,Horseshoe Reef,GBR - North,3,29/06/2010,1.227272727,3.681818182,18,49.090909095,12.27272727,14.727272726999999,99.000000001,81.000000001,44.922282435423845,3.9848678298904017,0.5759459682170647,0.33010486564295355,343.1770923125256,603.683381905244,533.5057769476699,2.1
4000725,QLD47,-14.68708,145.44327,Australia,Horseshoe Reef,GBR - North,4,29/06/2010,0,1,25,35,3,21,85,60,12.474614864637998,1.9865455396875562,0.9162889005581415,0.3085491998823709,3703.8391856312437,167.7067414763854,391.76471914882495,2.3733333333333335
4000727,QLD48,-14.68689,145.44195,Australia,Vickys Reef,GBR - North,4.5,29/06/2010,0,0,39,27,6,6,78,39,21.992177831735297,4.494655801842779,2.276518596539404,0.9189788354029108,11960.533448458935,117.09267750900732,460.47224656784596,3.3714285714285714
4000728,QLD56,-14.64588,145.45546,Australia,Mermaid Cove dropoff,GBR - North,5,30/06/2010,0,1,13,6,7,45,72,59,8.133304715586934,1.7987463504099757,0.9552129657001356,0.2752599906170599,3488.4889224671892,250.60823720122772,459.3846320699759,2.138888888888889
4000729,QLD56,-14.64588,145.45546,Australia,Mermaid Cove dropoff,GBR - North,10,30/06/2010,3,11,5,41,16,24,100,95,5.852013496446839,0.6788630102335971,1.3975194754734954,0.07107327120133901,0,872.484126723488,426.7411229598417,1.7533333333333334
4000730,QLD55,-14.6461,145.45386,Australia,Mermaid Cove north,GBR - North,5,30/06/2010,0,1.011363636,10,71.795454545,13.14772727,4.045454545,99.999999996,89.999999996,3.9439456192710787,2.0625044733986972,0.25660635800256854,0.1619362148909663,781.1593853849549,77.10506447494807,143.14688509190336,2.1923076923076925
4000731,QLD55,-14.6461,145.45386,Australia,Mermaid Cove north,GBR - North,6,30/06/2010,0,8,11,65,11,5,100,89,7.385337713514565,1.7544302082295347,0.36282661751145967,0.2044271583455061,614.9737078821693,80.60701523780247,255.39402539814034,2.5125
4000732,QLD57,-14.64524,145.45471,Australia,Mermaid dropoff north,GBR - North,4.5,1/07/2010,0,0,17,5,5,44,71,54,7.054893780350614,2.528606027914639,1.0814430345008141,0.35638058677150564,4734.377823348328,260.559392124188,443.10295782614014,2.17
4000734,QLD46,-14.68717,145.46565,Australia,Blue Lagoon Channel,GBR - North,5,2/07/2010,0,2,23,1,10,34,70,47,10.873264632740232,3.7354718188250753,1.7684150317048128,0.673724830127877,9219.577866520429,240.77407866512095,453.10445569538587,2.5315789473684207
4000736,QLD49,-14.68279,145.46565,Australia,Loomis Reef,GBR - North,1,2/07/2010,0,0,25,32,18,6,81,56,27.131873876636064,4.123271210996757,1.1673434853733051,0.5423677511304953,5802.872365107925,99.11783997892228,389.8808495466286,2.9523809523809526
4000738,QLD50,-14.66541,145.44227,Australia,Osprey Island,GBR - North,3.5,23/06/2010,0,0,4,24,4,64,96,92,3.8035892310296253,0.7764792097933655,0.9622555974527042,0.28537885441354843,3986.8444828196452,317.1928948731201,503.68408195160293,1.7674418604651163
4000740,QLD45,-14.68924,145.44413,Australia,Palfrey Island,GBR - North,1,23/06/2010,0,0,31,37,8,24,100,69,54.15588004660943,4.679118312514379,0.8454836150968029,0.40240748385996855,2242.60002158605,151.21657714803314,643.0346549338079,2.429411764705882
