"","Year","Site","Replicate","taxon","cover","dataset"
"446",2006,"Taotaha",3,"Rock and Rubble",71.43,"Moorea"
"447",2006,"Taotaha",3,"Sand",2.04,"Moorea"
"448",2006,"Taotaha",3,"Tabular",4.08,"Moorea"
"449",2006,"Temae",1,"Corymbose",12,"Moorea"
"450",2006,"Temae",1,"Encrusting",6,"Moorea"
"451",2006,"Temae",1,"Halimeda",4,"Moorea"
"452",2006,"Temae",1,"Rock and Rubble",58,"Moorea"
"453",2006,"Temae",1,"Tabular",20,"Moorea"
"454",2006,"Temae",2,"Corymbose",28,"Moorea"
"455",2006,"Temae",2,"Halimeda",2,"Moorea"
"456",2006,"Temae",2,"Laminar",2,"Moorea"
"457",2006,"Temae",2,"Massive",4,"Moorea"
"458",2006,"Temae",2,"Rock and Rubble",54,"Moorea"
"459",2006,"Temae",2,"Sand",2,"Moorea"
"460",2006,"Temae",2,"Tabular",8,"Moorea"
"461",2006,"Temae",3,"Corymbose",16.33,"Moorea"
"462",2006,"Temae",3,"Encrusting",2.04,"Moorea"
"463",2006,"Temae",3,"Laminar",2.04,"Moorea"
"464",2006,"Temae",3,"Massive",2.04,"Moorea"
"465",2006,"Temae",3,"Rock and Rubble",57.14,"Moorea"
"466",2006,"Temae",3,"Sand",8.16,"Moorea"
"467",2006,"Temae",3,"Tabular",12.24,"Moorea"
"468",2006,"Tetaiuo",1,"Branching",2,"Moorea"
"469",2006,"Tetaiuo",1,"Corymbose",12,"Moorea"
"470",2006,"Tetaiuo",1,"Encrusting",4,"Moorea"
"471",2006,"Tetaiuo",1,"Laminar",2,"Moorea"
"472",2006,"Tetaiuo",1,"Massive",12,"Moorea"
"473",2006,"Tetaiuo",1,"Rock and Rubble",58,"Moorea"
"474",2006,"Tetaiuo",1,"Sand",4,"Moorea"
"475",2006,"Tetaiuo",1,"Tabular",4,"Moorea"
"476",2006,"Tetaiuo",2,"Corymbose",22,"Moorea"
"477",2006,"Tetaiuo",2,"Massive",18,"Moorea"
"478",2006,"Tetaiuo",2,"Rock and Rubble",52,"Moorea"
"479",2006,"Tetaiuo",2,"Tabular",8,"Moorea"
"480",2006,"Tetaiuo",3,"Corymbose",10,"Moorea"
"481",2006,"Tetaiuo",3,"Encrusting",2,"Moorea"
"482",2006,"Tetaiuo",3,"Massive",8,"Moorea"
"483",2006,"Tetaiuo",3,"Rock and Rubble",68,"Moorea"
"484",2006,"Tetaiuo",3,"Sand",2,"Moorea"
"485",2006,"Tetaiuo",3,"Tabular",10,"Moorea"
"486",2006,"Tiahura",1,"Branching",2,"Moorea"
"487",2006,"Tiahura",1,"Corymbose",14,"Moorea"
"488",2006,"Tiahura",1,"Encrusting",6,"Moorea"
"489",2006,"Tiahura",1,"Laminar",2,"Moorea"
"490",2006,"Tiahura",1,"Massive",2,"Moorea"
"491",2006,"Tiahura",1,"Rock and Rubble",56,"Moorea"
"492",2006,"Tiahura",1,"Tabular",18,"Moorea"
"493",2006,"Tiahura",2,"Corymbose",16,"Moorea"
"494",2006,"Tiahura",2,"Massive",14,"Moorea"
"495",2006,"Tiahura",2,"Rock and Rubble",50,"Moorea"
"496",2006,"Tiahura",2,"Tabular",20,"Moorea"
"497",2006,"Tiahura",3,"Corymbose",20,"Moorea"
"498",2006,"Tiahura",3,"Encrusting",8,"Moorea"
"499",2006,"Tiahura",3,"Massive",14,"Moorea"
"500",2006,"Tiahura",3,"Rock and Rubble",40,"Moorea"
"501",2006,"Tiahura",3,"Sand",2,"Moorea"
"502",2006,"Tiahura",3,"Tabular",16,"Moorea"
"503",2007,"Afareaitu",1,"Corymbose",18,"Moorea"
"504",2007,"Afareaitu",1,"Encrusting",2,"Moorea"
"505",2007,"Afareaitu",1,"Massive",6,"Moorea"
"506",2007,"Afareaitu",1,"Rock and Rubble",44,"Moorea"
"507",2007,"Afareaitu",1,"Sand",4,"Moorea"
"508",2007,"Afareaitu",1,"Tabular",22,"Moorea"
"509",2007,"Afareaitu",1,"understory macroalgae",4,"Moorea"
"510",2007,"Afareaitu",2,"Branching",2,"Moorea"
"511",2007,"Afareaitu",2,"Corymbose",20,"Moorea"
"512",2007,"Afareaitu",2,"Encrusting",2,"Moorea"
"513",2007,"Afareaitu",2,"Massive",4,"Moorea"
"514",2007,"Afareaitu",2,"Rock and Rubble",62,"Moorea"
"515",2007,"Afareaitu",2,"Tabular",4,"Moorea"
"516",2007,"Afareaitu",2,"understory macroalgae",6,"Moorea"
"517",2007,"Afareaitu",3,"Corymbose",24,"Moorea"
"518",2007,"Afareaitu",3,"Encrusting",4,"Moorea"
"519",2007,"Afareaitu",3,"Halimeda",2,"Moorea"
"520",2007,"Afareaitu",3,"Laminar",2,"Moorea"
"521",2007,"Afareaitu",3,"Massive",4,"Moorea"
"522",2007,"Afareaitu",3,"Rock and Rubble",56,"Moorea"
"523",2007,"Afareaitu",3,"Tabular",8,"Moorea"
"524",2007,"Aroa",1,"Branching",2,"Moorea"
"525",2007,"Aroa",1,"Corymbose",8,"Moorea"
"526",2007,"Aroa",1,"Encrusting",2,"Moorea"
"527",2007,"Aroa",1,"Massive",12,"Moorea"
"528",2007,"Aroa",1,"Rock and Rubble",58,"Moorea"
"529",2007,"Aroa",1,"Sand",4,"Moorea"
"530",2007,"Aroa",1,"Tabular",12,"Moorea"
"531",2007,"Aroa",1,"others",2,"Moorea"
"532",2007,"Aroa",2,"Corymbose",12,"Moorea"
"533",2007,"Aroa",2,"Encrusting",4,"Moorea"
"534",2007,"Aroa",2,"Massive",6,"Moorea"
"535",2007,"Aroa",2,"Rock and Rubble",66,"Moorea"
"536",2007,"Aroa",2,"Sand",4,"Moorea"
"537",2007,"Aroa",2,"Tabular",4,"Moorea"
"538",2007,"Aroa",2,"understory macroalgae",4,"Moorea"
"539",2007,"Aroa",3,"Encrusting",4,"Moorea"
"540",2007,"Aroa",3,"Halimeda",2,"Moorea"
"541",2007,"Aroa",3,"Laminar",14,"Moorea"
"542",2007,"Aroa",3,"Massive",12,"Moorea"
"543",2007,"Aroa",3,"Rock and Rubble",54,"Moorea"
"544",2007,"Aroa",3,"Sand",8,"Moorea"
"545",2007,"Aroa",3,"Tabular",6,"Moorea"
"546",2007,"Entre 2 baies",1,"Corymbose",14,"Moorea"
"547",2007,"Entre 2 baies",1,"Encrusting",20,"Moorea"
"548",2007,"Entre 2 baies",1,"Massive",2,"Moorea"
"549",2007,"Entre 2 baies",1,"Rock and Rubble",48,"Moorea"
"550",2007,"Entre 2 baies",1,"Tabular",14,"Moorea"
"551",2007,"Entre 2 baies",1,"understory macroalgae",2,"Moorea"
"552",2007,"Entre 2 baies",2,"Corymbose",16,"Moorea"
"553",2007,"Entre 2 baies",2,"Laminar",2,"Moorea"
"554",2007,"Entre 2 baies",2,"Massive",6,"Moorea"
"555",2007,"Entre 2 baies",2,"Rock and Rubble",66,"Moorea"
"556",2007,"Entre 2 baies",2,"Tabular",10,"Moorea"
"557",2007,"Entre 2 baies",3,"Corymbose",20,"Moorea"
"558",2007,"Entre 2 baies",3,"Encrusting",10,"Moorea"
"559",2007,"Entre 2 baies",3,"Massive",8,"Moorea"
"560",2007,"Entre 2 baies",3,"Rock and Rubble",52,"Moorea"
"561",2007,"Entre 2 baies",3,"Tabular",6,"Moorea"
"562",2007,"Entre 2 baies",3,"others",2,"Moorea"
"563",2007,"Entre 2 baies",3,"understory macroalgae",2,"Moorea"
"564",2007,"Gendron",1,"Corymbose",24,"Moorea"
"565",2007,"Gendron",1,"Encrusting",2,"Moorea"
"566",2007,"Gendron",1,"Massive",8,"Moorea"
"567",2007,"Gendron",1,"Rock and Rubble",54,"Moorea"
"568",2007,"Gendron",1,"Sand",6,"Moorea"
"569",2007,"Gendron",1,"understory macroalgae",6,"Moorea"
"570",2007,"Gendron",2,"Branching",6,"Moorea"
"571",2007,"Gendron",2,"Corymbose",16,"Moorea"
"572",2007,"Gendron",2,"Massive",6,"Moorea"
"573",2007,"Gendron",2,"Rock and Rubble",58,"Moorea"
"574",2007,"Gendron",2,"Sand",8,"Moorea"
"575",2007,"Gendron",2,"Tabular",2,"Moorea"
"576",2007,"Gendron",2,"understory macroalgae",4,"Moorea"
"577",2007,"Gendron",3,"Branching",2,"Moorea"
"578",2007,"Gendron",3,"Corymbose",16,"Moorea"
"579",2007,"Gendron",3,"Encrusting",2,"Moorea"
"580",2007,"Gendron",3,"Laminar",2,"Moorea"
"581",2007,"Gendron",3,"Massive",4,"Moorea"
"582",2007,"Gendron",3,"Rock and Rubble",70,"Moorea"
"583",2007,"Gendron",3,"understory macroalgae",4,"Moorea"
"584",2007,"Haapiti",1,"Corymbose",14,"Moorea"
"585",2007,"Haapiti",1,"Encrusting",4,"Moorea"
"586",2007,"Haapiti",1,"Massive",6,"Moorea"
"587",2007,"Haapiti",1,"Rock and Rubble",68,"Moorea"
"588",2007,"Haapiti",1,"Sand",2,"Moorea"
"589",2007,"Haapiti",1,"Tabular",4,"Moorea"
"590",2007,"Haapiti",1,"others",2,"Moorea"
"591",2007,"Haapiti",2,"Corymbose",4,"Moorea"
"592",2007,"Haapiti",2,"Encrusting",2,"Moorea"
"593",2007,"Haapiti",2,"Halimeda",2,"Moorea"
"594",2007,"Haapiti",2,"Laminar",2,"Moorea"
"595",2007,"Haapiti",2,"Massive",2,"Moorea"
"596",2007,"Haapiti",2,"Rock and Rubble",86,"Moorea"
"597",2007,"Haapiti",2,"Sand",2,"Moorea"
"598",2007,"Haapiti",3,"Corymbose",4,"Moorea"
"599",2007,"Haapiti",3,"Encrusting",4,"Moorea"
"600",2007,"Haapiti",3,"Halimeda",2,"Moorea"
"601",2007,"Haapiti",3,"Massive",4,"Moorea"
"602",2007,"Haapiti",3,"Rock and Rubble",84,"Moorea"
"603",2007,"Haapiti",3,"Sand",2,"Moorea"
"604",2007,"Maatea",1,"Branching",2,"Moorea"
"605",2007,"Maatea",1,"Corymbose",20,"Moorea"
"606",2007,"Maatea",1,"Encrusting",4,"Moorea"
"607",2007,"Maatea",1,"Halimeda",2,"Moorea"
"608",2007,"Maatea",1,"Massive",4,"Moorea"
"609",2007,"Maatea",1,"Rock and Rubble",64,"Moorea"
"610",2007,"Maatea",1,"Tabular",2,"Moorea"
"611",2007,"Maatea",1,"understory macroalgae",2,"Moorea"
"612",2007,"Maatea",2,"Corymbose",22,"Moorea"
"613",2007,"Maatea",2,"Halimeda",2,"Moorea"
"614",2007,"Maatea",2,"Massive",6,"Moorea"
"615",2007,"Maatea",2,"Rock and Rubble",66,"Moorea"
"616",2007,"Maatea",2,"Tabular",2,"Moorea"
"617",2007,"Maatea",2,"understory macroalgae",2,"Moorea"
"618",2007,"Maatea",3,"Corymbose",14,"Moorea"
"619",2007,"Maatea",3,"Encrusting",2,"Moorea"
"620",2007,"Maatea",3,"Halimeda",2,"Moorea"
"621",2007,"Maatea",3,"Massive",6,"Moorea"
"622",2007,"Maatea",3,"Rock and Rubble",74,"Moorea"
"623",2007,"Maatea",3,"fleshy algae",2,"Moorea"
"624",2007,"Motu Ahi",1,"Corymbose",30,"Moorea"
"625",2007,"Motu Ahi",1,"Encrusting",2,"Moorea"
"626",2007,"Motu Ahi",1,"Massive",4,"Moorea"
"627",2007,"Motu Ahi",1,"Rock and Rubble",46,"Moorea"
"628",2007,"Motu Ahi",1,"Sand",4,"Moorea"
"629",2007,"Motu Ahi",1,"Tabular",10,"Moorea"
"630",2007,"Motu Ahi",1,"others",4,"Moorea"
"631",2007,"Motu Ahi",2,"Corymbose",32,"Moorea"
"632",2007,"Motu Ahi",2,"Encrusting",2,"Moorea"
"633",2007,"Motu Ahi",2,"Rock and Rubble",54,"Moorea"
"634",2007,"Motu Ahi",2,"Sand",2,"Moorea"
"635",2007,"Motu Ahi",2,"Tabular",10,"Moorea"
"636",2007,"Motu Ahi",3,"Corymbose",28,"Moorea"
"637",2007,"Motu Ahi",3,"Laminar",2,"Moorea"
"638",2007,"Motu Ahi",3,"Massive",4,"Moorea"
"639",2007,"Motu Ahi",3,"Rock and Rubble",58,"Moorea"
"640",2007,"Motu Ahi",3,"Tabular",8,"Moorea"
"641",2007,"Nuarei",1,"Corymbose",30,"Moorea"
"642",2007,"Nuarei",1,"Massive",4,"Moorea"
"643",2007,"Nuarei",1,"Rock and Rubble",50,"Moorea"
"644",2007,"Nuarei",1,"Sand",2,"Moorea"
"645",2007,"Nuarei",1,"Tabular",12,"Moorea"
"646",2007,"Nuarei",1,"understory macroalgae",2,"Moorea"
"647",2007,"Nuarei",2,"Corymbose",26,"Moorea"
"648",2007,"Nuarei",2,"Massive",8,"Moorea"
"649",2007,"Nuarei",2,"Rock and Rubble",52,"Moorea"
"650",2007,"Nuarei",2,"Tabular",14,"Moorea"
"651",2007,"Nuarei",3,"Corymbose",28,"Moorea"
"652",2007,"Nuarei",3,"Halimeda",8,"Moorea"
"653",2007,"Nuarei",3,"Massive",2,"Moorea"
"654",2007,"Nuarei",3,"Rock and Rubble",44,"Moorea"
"655",2007,"Nuarei",3,"Sand",2,"Moorea"
"656",2007,"Nuarei",3,"Tabular",16,"Moorea"
"657",2007,"Pihaena",1,"Corymbose",28,"Moorea"
"658",2007,"Pihaena",1,"Encrusting",6,"Moorea"
"659",2007,"Pihaena",1,"Halimeda",2,"Moorea"
"660",2007,"Pihaena",1,"Rock and Rubble",46,"Moorea"
"661",2007,"Pihaena",1,"Tabular",18,"Moorea"
"662",2007,"Pihaena",2,"Corymbose",18,"Moorea"
"663",2007,"Pihaena",2,"Encrusting",6,"Moorea"
"664",2007,"Pihaena",2,"Laminar",2,"Moorea"
"665",2007,"Pihaena",2,"Massive",2,"Moorea"
"666",2007,"Pihaena",2,"Rock and Rubble",38,"Moorea"
"667",2007,"Pihaena",2,"Tabular",34,"Moorea"
"668",2007,"Pihaena",3,"Branching",2,"Moorea"
"669",2007,"Pihaena",3,"Corymbose",30,"Moorea"
"670",2007,"Pihaena",3,"Encrusting",6,"Moorea"
"671",2007,"Pihaena",3,"Massive",6,"Moorea"
"672",2007,"Pihaena",3,"Rock and Rubble",42,"Moorea"
"673",2007,"Pihaena",3,"Sand",4,"Moorea"
"674",2007,"Pihaena",3,"Tabular",10,"Moorea"
"675",2007,"Taotaha",1,"Corymbose",14,"Moorea"
"676",2007,"Taotaha",1,"Encrusting",4,"Moorea"
"677",2007,"Taotaha",1,"Halimeda",4,"Moorea"
"678",2007,"Taotaha",1,"Rock and Rubble",68,"Moorea"
"679",2007,"Taotaha",1,"Sand",2,"Moorea"
"680",2007,"Taotaha",1,"Tabular",8,"Moorea"
"681",2007,"Taotaha",2,"Branching",4,"Moorea"
"682",2007,"Taotaha",2,"Corymbose",12,"Moorea"
"683",2007,"Taotaha",2,"Halimeda",2,"Moorea"
"684",2007,"Taotaha",2,"Massive",2,"Moorea"
"685",2007,"Taotaha",2,"Rock and Rubble",76,"Moorea"
"686",2007,"Taotaha",2,"Sand",2,"Moorea"
"687",2007,"Taotaha",2,"Tabular",2,"Moorea"
"688",2007,"Taotaha",3,"Corymbose",16,"Moorea"
"689",2007,"Taotaha",3,"Encrusting",4,"Moorea"
"690",2007,"Taotaha",3,"Halimeda",4,"Moorea"
"691",2007,"Taotaha",3,"Massive",6,"Moorea"
"692",2007,"Taotaha",3,"Rock and Rubble",44,"Moorea"
"693",2007,"Taotaha",3,"Sand",4,"Moorea"
"694",2007,"Taotaha",3,"Tabular",16,"Moorea"
"695",2007,"Temae",1,"Corymbose",16,"Moorea"
"696",2007,"Temae",1,"Encrusting",2,"Moorea"
"697",2007,"Temae",1,"Halimeda",4,"Moorea"
"698",2007,"Temae",1,"Rock and Rubble",56,"Moorea"
"699",2007,"Temae",1,"Sand",4,"Moorea"
"700",2007,"Temae",1,"Tabular",16,"Moorea"
"701",2007,"Temae",1,"understory macroalgae",2,"Moorea"
"702",2007,"Temae",2,"Branching",2,"Moorea"
"703",2007,"Temae",2,"Corymbose",22,"Moorea"
"704",2007,"Temae",2,"Encrusting",2,"Moorea"
"705",2007,"Temae",2,"Halimeda",2,"Moorea"
"706",2007,"Temae",2,"Massive",2,"Moorea"
"707",2007,"Temae",2,"Rock and Rubble",44,"Moorea"
"708",2007,"Temae",2,"Tabular",26,"Moorea"
"709",2007,"Temae",3,"Corymbose",22,"Moorea"
"710",2007,"Temae",3,"Rock and Rubble",64,"Moorea"
"711",2007,"Temae",3,"Sand",4,"Moorea"
"712",2007,"Temae",3,"Tabular",10,"Moorea"
"713",2007,"Tetaiuo",1,"Corymbose",14,"Moorea"
"714",2007,"Tetaiuo",1,"Massive",10,"Moorea"
"715",2007,"Tetaiuo",1,"Rock and Rubble",56,"Moorea"
"716",2007,"Tetaiuo",1,"Tabular",20,"Moorea"
"717",2007,"Tetaiuo",2,"Branching",4,"Moorea"
"718",2007,"Tetaiuo",2,"Corymbose",22,"Moorea"
"719",2007,"Tetaiuo",2,"Encrusting",2,"Moorea"
"720",2007,"Tetaiuo",2,"Laminar",2,"Moorea"
"721",2007,"Tetaiuo",2,"Massive",8,"Moorea"
"722",2007,"Tetaiuo",2,"Rock and Rubble",56,"Moorea"
"723",2007,"Tetaiuo",2,"Tabular",6,"Moorea"
"724",2007,"Tetaiuo",3,"Branching",4,"Moorea"
"725",2007,"Tetaiuo",3,"Corymbose",16,"Moorea"
"726",2007,"Tetaiuo",3,"Encrusting",4,"Moorea"
"727",2007,"Tetaiuo",3,"Laminar",2,"Moorea"
"728",2007,"Tetaiuo",3,"Massive",16,"Moorea"
"729",2007,"Tetaiuo",3,"Rock and Rubble",52,"Moorea"
"730",2007,"Tetaiuo",3,"Tabular",6,"Moorea"
"731",2007,"Tiahura",1,"Corymbose",10,"Moorea"
"732",2007,"Tiahura",1,"Encrusting",2,"Moorea"
"733",2007,"Tiahura",1,"Rock and Rubble",82,"Moorea"
"734",2007,"Tiahura",1,"Tabular",6,"Moorea"
"735",2007,"Tiahura",2,"Branching",2,"Moorea"
"736",2007,"Tiahura",2,"Corymbose",14,"Moorea"
"737",2007,"Tiahura",2,"Encrusting",6,"Moorea"
"738",2007,"Tiahura",2,"Massive",10,"Moorea"
"739",2007,"Tiahura",2,"Rock and Rubble",48,"Moorea"
"740",2007,"Tiahura",2,"Tabular",20,"Moorea"
"741",2007,"Tiahura",3,"Branching",4,"Moorea"
"742",2007,"Tiahura",3,"Corymbose",12,"Moorea"
"743",2007,"Tiahura",3,"Encrusting",12,"Moorea"
"744",2007,"Tiahura",3,"Massive",14,"Moorea"
"745",2007,"Tiahura",3,"Rock and Rubble",52,"Moorea"
"746",2007,"Tiahura",3,"Tabular",6,"Moorea"
"747",2008,"Afareaitu",1,"Branching",4,"Moorea"
"748",2008,"Afareaitu",1,"Corymbose",24,"Moorea"
"749",2008,"Afareaitu",1,"Massive",2,"Moorea"
"750",2008,"Afareaitu",1,"Rock and Rubble",66,"Moorea"
"751",2008,"Afareaitu",1,"Tabular",4,"Moorea"
"752",2008,"Afareaitu",2,"Corymbose",26,"Moorea"
"753",2008,"Afareaitu",2,"Massive",2,"Moorea"
"754",2008,"Afareaitu",2,"Rock and Rubble",58,"Moorea"
"755",2008,"Afareaitu",2,"Tabular",14,"Moorea"
"756",2008,"Afareaitu",3,"Corymbose",20,"Moorea"
"757",2008,"Afareaitu",3,"Encrusting",2,"Moorea"
"758",2008,"Afareaitu",3,"Halimeda",2,"Moorea"
"759",2008,"Afareaitu",3,"Massive",10,"Moorea"
"760",2008,"Afareaitu",3,"Rock and Rubble",50,"Moorea"
"761",2008,"Afareaitu",3,"Sand",4,"Moorea"
"762",2008,"Afareaitu",3,"Tabular",10,"Moorea"
"763",2008,"Afareaitu",3,"understory macroalgae",2,"Moorea"
"764",2008,"Aroa",1,"Corymbose",8,"Moorea"
"765",2008,"Aroa",1,"Encrusting",2,"Moorea"
"766",2008,"Aroa",1,"Halimeda",4,"Moorea"
"767",2008,"Aroa",1,"Massive",4,"Moorea"
"768",2008,"Aroa",1,"Rock and Rubble",82,"Moorea"
"769",2008,"Aroa",2,"Corymbose",10,"Moorea"
"770",2008,"Aroa",2,"Halimeda",4,"Moorea"
"771",2008,"Aroa",2,"Massive",4,"Moorea"
"772",2008,"Aroa",2,"Rock and Rubble",80,"Moorea"
"773",2008,"Aroa",2,"Sand",2,"Moorea"
"774",2008,"Aroa",3,"Corymbose",12,"Moorea"
"775",2008,"Aroa",3,"Halimeda",4,"Moorea"
"776",2008,"Aroa",3,"Massive",2,"Moorea"
"777",2008,"Aroa",3,"Rock and Rubble",78,"Moorea"
"778",2008,"Aroa",3,"understory macroalgae",4,"Moorea"
"779",2008,"Entre 2 baies",1,"Branching",4,"Moorea"
"780",2008,"Entre 2 baies",1,"Corymbose",16,"Moorea"
"781",2008,"Entre 2 baies",1,"Encrusting",2,"Moorea"
"782",2008,"Entre 2 baies",1,"Massive",6,"Moorea"
"783",2008,"Entre 2 baies",1,"Rock and Rubble",66,"Moorea"
"784",2008,"Entre 2 baies",1,"Tabular",6,"Moorea"
"785",2008,"Entre 2 baies",2,"Branching",2,"Moorea"
"786",2008,"Entre 2 baies",2,"Corymbose",22,"Moorea"
"787",2008,"Entre 2 baies",2,"Encrusting",2,"Moorea"
"788",2008,"Entre 2 baies",2,"Rock and Rubble",60,"Moorea"
"789",2008,"Entre 2 baies",2,"Tabular",12,"Moorea"
"790",2008,"Entre 2 baies",2,"understory macroalgae",2,"Moorea"
"791",2008,"Entre 2 baies",3,"Corymbose",8,"Moorea"
"792",2008,"Entre 2 baies",3,"Encrusting",10,"Moorea"
"793",2008,"Entre 2 baies",3,"Halimeda",2,"Moorea"
"794",2008,"Entre 2 baies",3,"Rock and Rubble",74,"Moorea"
"795",2008,"Entre 2 baies",3,"Tabular",2,"Moorea"
"796",2008,"Entre 2 baies",3,"others",2,"Moorea"
"797",2008,"Entre 2 baies",3,"understory macroalgae",2,"Moorea"
"798",2008,"Gendron",1,"Corymbose",14,"Moorea"
"799",2008,"Gendron",1,"Laminar",2,"Moorea"
"800",2008,"Gendron",1,"Massive",4,"Moorea"
"801",2008,"Gendron",1,"Rock and Rubble",74,"Moorea"
"802",2008,"Gendron",1,"Tabular",6,"Moorea"
"803",2008,"Gendron",2,"Corymbose",16,"Moorea"
"804",2008,"Gendron",2,"Encrusting",2,"Moorea"
"805",2008,"Gendron",2,"Massive",8,"Moorea"
"806",2008,"Gendron",2,"Rock and Rubble",64,"Moorea"
"807",2008,"Gendron",2,"Sand",4,"Moorea"
"808",2008,"Gendron",2,"Tabular",2,"Moorea"
"809",2008,"Gendron",2,"understory macroalgae",4,"Moorea"
"810",2008,"Gendron",3,"Corymbose",10,"Moorea"
"811",2008,"Gendron",3,"Encrusting",2,"Moorea"
"812",2008,"Gendron",3,"Massive",2,"Moorea"
"813",2008,"Gendron",3,"Rock and Rubble",76,"Moorea"
"814",2008,"Gendron",3,"Tabular",6,"Moorea"
"815",2008,"Gendron",3,"understory macroalgae",4,"Moorea"
"816",2008,"Haapiti",1,"Corymbose",10,"Moorea"
"817",2008,"Haapiti",1,"Halimeda",10,"Moorea"
"818",2008,"Haapiti",1,"Massive",6,"Moorea"
"819",2008,"Haapiti",1,"Rock and Rubble",68,"Moorea"
"820",2008,"Haapiti",1,"Tabular",6,"Moorea"
"821",2008,"Haapiti",2,"Corymbose",8,"Moorea"
"822",2008,"Haapiti",2,"Encrusting",4,"Moorea"
"823",2008,"Haapiti",2,"Halimeda",32,"Moorea"
"824",2008,"Haapiti",2,"Massive",4,"Moorea"
"825",2008,"Haapiti",2,"Rock and Rubble",44,"Moorea"
"826",2008,"Haapiti",2,"Tabular",8,"Moorea"
"827",2008,"Haapiti",3,"Corymbose",14,"Moorea"
"828",2008,"Haapiti",3,"Encrusting",4,"Moorea"
"829",2008,"Haapiti",3,"Halimeda",32,"Moorea"
"830",2008,"Haapiti",3,"Massive",2,"Moorea"
"831",2008,"Haapiti",3,"Rock and Rubble",42,"Moorea"
"832",2008,"Haapiti",3,"Sand",4,"Moorea"
"833",2008,"Haapiti",3,"Tabular",2,"Moorea"
"834",2008,"Maatea",1,"Branching",2,"Moorea"
"835",2008,"Maatea",1,"Corymbose",16,"Moorea"
"836",2008,"Maatea",1,"Encrusting",4,"Moorea"
"837",2008,"Maatea",1,"Halimeda",22,"Moorea"
"838",2008,"Maatea",1,"Massive",4,"Moorea"
"839",2008,"Maatea",1,"Rock and Rubble",42,"Moorea"
"840",2008,"Maatea",1,"Tabular",6,"Moorea"
"841",2008,"Maatea",1,"understory macroalgae",4,"Moorea"
"842",2008,"Maatea",2,"Corymbose",18,"Moorea"
"843",2008,"Maatea",2,"Halimeda",36,"Moorea"
"844",2008,"Maatea",2,"Rock and Rubble",40,"Moorea"
"845",2008,"Maatea",2,"Sand",2,"Moorea"
"846",2008,"Maatea",2,"Tabular",2,"Moorea"
"847",2008,"Maatea",2,"understory macroalgae",2,"Moorea"
"848",2008,"Maatea",3,"Branching",2,"Moorea"
"849",2008,"Maatea",3,"Corymbose",14,"Moorea"
"850",2008,"Maatea",3,"Halimeda",36,"Moorea"
"851",2008,"Maatea",3,"Massive",2,"Moorea"
"852",2008,"Maatea",3,"Rock and Rubble",40,"Moorea"
"853",2008,"Maatea",3,"understory macroalgae",6,"Moorea"
"854",2008,"Motu Ahi",1,"Branching",2,"Moorea"
"855",2008,"Motu Ahi",1,"Corymbose",18,"Moorea"
"856",2008,"Motu Ahi",1,"Halimeda",12,"Moorea"
"857",2008,"Motu Ahi",1,"Massive",4,"Moorea"
"858",2008,"Motu Ahi",1,"Rock and Rubble",54,"Moorea"
"859",2008,"Motu Ahi",1,"Tabular",8,"Moorea"
"860",2008,"Motu Ahi",1,"understory macroalgae",2,"Moorea"
"861",2008,"Motu Ahi",2,"Branching",2,"Moorea"
"862",2008,"Motu Ahi",2,"Corymbose",26,"Moorea"
"863",2008,"Motu Ahi",2,"Halimeda",8,"Moorea"
"864",2008,"Motu Ahi",2,"Rock and Rubble",60,"Moorea"
"865",2008,"Motu Ahi",2,"Sand",2,"Moorea"
"866",2008,"Motu Ahi",2,"Tabular",2,"Moorea"
"867",2008,"Motu Ahi",3,"Corymbose",30,"Moorea"
"868",2008,"Motu Ahi",3,"Encrusting",2,"Moorea"
"869",2008,"Motu Ahi",3,"Halimeda",8,"Moorea"
"870",2008,"Motu Ahi",3,"Massive",2,"Moorea"
"871",2008,"Motu Ahi",3,"Rock and Rubble",42,"Moorea"
"872",2008,"Motu Ahi",3,"Sand",8,"Moorea"
"873",2008,"Motu Ahi",3,"Tabular",8,"Moorea"
"874",2008,"Nuarei",1,"Corymbose",18,"Moorea"
"875",2008,"Nuarei",1,"Halimeda",14,"Moorea"
"876",2008,"Nuarei",1,"Rock and Rubble",60,"Moorea"
"877",2008,"Nuarei",1,"understory macroalgae",8,"Moorea"
"878",2008,"Nuarei",2,"Corymbose",24,"Moorea"
"879",2008,"Nuarei",2,"Encrusting",2,"Moorea"
"880",2008,"Nuarei",2,"Halimeda",4,"Moorea"
"881",2008,"Nuarei",2,"Massive",2,"Moorea"
"882",2008,"Nuarei",2,"Rock and Rubble",60,"Moorea"
"883",2008,"Nuarei",2,"Sand",2,"Moorea"
"884",2008,"Nuarei",2,"Tabular",2,"Moorea"
"885",2008,"Nuarei",2,"understory macroalgae",4,"Moorea"
"886",2008,"Nuarei",3,"Corymbose",10,"Moorea"
"887",2008,"Nuarei",3,"Halimeda",16,"Moorea"
"888",2008,"Nuarei",3,"Laminar",2,"Moorea"
"889",2008,"Nuarei",3,"Massive",4,"Moorea"
"890",2008,"Nuarei",3,"Rock and Rubble",62,"Moorea"
"891",2008,"Nuarei",3,"understory macroalgae",6,"Moorea"
"892",2008,"Pihaena",1,"Corymbose",10,"Moorea"
"893",2008,"Pihaena",1,"Encrusting",2,"Moorea"
